minutes_watched,clv,region_western_europe,region_anglosphere,region_rest,channel_facebook,channel_friend,channel_google,channel_instagram,channel_linkedin,channel_other,channel_twitter,channel_youtube
4.0,118.4,0,1,0,0,0,0,0,0,0,0,1
1111.0,14.25,0,0,1,0,0,0,0,1,0,0,0
528.0,62.58,0,0,1,0,0,0,0,0,0,1,0
7548.0,34.2,0,0,1,0,1,0,0,0,0,0,0
399.0,119.0,0,0,1,0,0,0,0,1,0,0,0
4249.0,119.25,0,1,0,0,0,0,0,0,0,0,1
1191.0,151.22,0,0,1,1,0,0,0,0,0,0,0
110.0,119.0,0,0,1,0,0,0,0,0,0,0,1
694.0,62.58,0,0,1,0,0,1,0,0,0,0,0
574.0,62.58,0,0,1,0,1,0,0,0,0,0,0
3160.0,134.88,0,1,0,0,0,0,0,1,0,0,0
207.0,62.58,0,0,1,0,1,0,0,0,0,0,0
249.0,62.58,0,0,1,0,0,0,0,0,0,0,1
1871.0,62.58,0,0,1,0,0,0,1,0,0,0,0
416.0,138.65,0,1,0,0,0,1,0,0,0,0,0
153.0,149.16,1,0,0,0,0,0,1,0,0,0,0
1496.0,143.71,1,0,0,0,0,0,0,1,0,0,0
286.0,118.97,0,0,1,0,0,0,0,1,0,0,0
92.0,119.34,0,1,0,0,0,0,0,1,0,0,0
88.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1417.0,218.0,0,1,0,0,0,0,0,1,0,0,0
253.0,142.29,1,0,0,0,1,0,0,0,0,0,0
1227.0,119.0,0,1,0,0,1,0,0,0,0,0,0
134.0,62.58,0,0,1,0,1,0,0,0,0,0,0
3.0,119.0,0,1,0,0,0,0,0,0,0,0,1
3038.0,27.0,0,1,0,0,0,0,0,0,1,0,0
2730.0,62.57,0,0,1,0,0,0,0,1,0,0,0
109.0,119.34,0,1,0,0,0,0,0,1,0,0,0
1399.0,62.58,0,0,1,0,1,0,0,0,0,0,0
254.0,119.42,0,0,1,0,0,1,0,0,0,0,0
278.0,181.39,1,0,0,0,0,1,0,0,0,0,0
30.0,1.0,0,0,1,0,0,0,0,0,1,0,0
618.0,119.0,0,0,1,0,0,0,1,0,0,0,0
1230.0,172.78,0,1,0,0,0,0,0,0,0,0,1
42.0,62.57,0,0,1,0,0,0,0,0,0,0,1
146.0,156.0,0,0,1,0,0,0,0,0,0,0,1
105.0,119.0,0,0,1,0,0,0,1,0,0,0,0
780.0,119.0,0,1,0,0,0,0,0,0,0,0,1
2892.0,120.39,0,1,0,0,0,1,0,0,0,0,0
6013.0,119.15,0,1,0,0,0,0,0,1,0,0,0
248.0,144.39,1,0,0,0,0,0,1,0,0,0,0
411.0,118.58,0,0,1,0,0,0,0,1,0,0,0
10.0,141.87,1,0,0,0,0,0,0,1,0,0,0
47.0,119.0,0,1,0,0,0,0,0,0,1,0,0
1777.0,217.23,0,1,0,0,0,0,1,0,0,0,0
462.0,146.68,0,0,1,0,0,0,0,0,0,0,1
859.0,62.58,0,0,1,0,0,0,0,1,0,0,0
7870.0,28.5,0,0,1,0,1,0,0,0,0,0,0
93.0,119.0,0,1,0,0,0,0,0,0,0,0,1
723.0,119.0,0,0,1,0,0,0,0,0,0,0,1
348.0,49.74,1,0,0,0,0,1,0,0,0,0,0
4.0,62.58,0,0,1,0,0,1,0,0,0,0,0
253.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1040.0,142.8,1,0,0,0,1,0,0,0,0,0,0
878.0,141.55,1,0,0,0,0,0,0,0,0,0,1
3.0,119.0,0,0,1,0,1,0,0,0,0,0,0
30.0,0.0,0,0,1,1,0,0,0,0,0,0,0
1915.0,36.0,0,0,1,0,1,0,0,0,0,0,0
2655.0,25.65,0,0,1,0,0,1,0,0,0,0,0
2099.0,142.21,1,0,0,0,1,0,0,0,0,0,0
43.0,184.44,0,0,1,0,0,1,0,0,0,0,0
224.0,119.0,0,1,0,0,0,0,0,1,0,0,0
28.0,75.2,0,0,1,1,0,0,0,0,0,0,0
7587.0,91.8,0,0,1,0,1,0,0,0,0,0,0
1395.0,62.58,0,0,1,0,1,0,0,0,0,0,0
985.0,19.0,0,0,1,0,1,0,0,0,0,0,0
592.0,184.44,0,1,0,0,0,1,0,0,0,0,0
0.0,119.0,0,1,0,0,0,0,0,0,0,0,1
384.0,118.61,0,1,0,0,0,0,0,0,0,0,1
8.0,62.58,0,0,1,0,0,0,1,0,0,0,0
232.0,27.0,0,0,1,0,0,1,0,0,0,0,0
426.0,119.0,0,0,1,0,0,0,0,0,0,0,1
706.0,149.99,0,1,0,1,0,0,0,0,0,0,0
6643.0,118.86,0,0,1,0,0,0,0,1,0,0,0
835.0,118.97,0,1,0,0,0,0,0,0,0,0,1
15.0,119.0,0,1,0,0,1,0,0,0,0,0,0
178.0,51.0,0,0,1,0,0,0,0,0,0,0,1
295.0,62.58,0,0,1,0,0,0,0,1,0,0,0
291.0,62.58,0,0,1,0,0,0,1,0,0,0,0
4033.0,64.8,0,1,0,0,0,1,0,0,0,0,0
531.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1207.0,119.0,0,0,1,0,0,0,0,0,0,0,1
921.0,119.0,0,1,0,0,0,1,0,0,0,0,0
562.0,62.58,0,0,1,0,0,0,0,1,0,0,0
389.0,62.58,0,0,1,1,0,0,0,0,0,0,0
1.0,63.63,0,1,0,0,0,1,0,0,0,0,0
346.0,141.17,0,0,1,1,0,0,0,0,0,0,0
402.0,119.0,0,1,0,0,0,0,0,0,0,0,1
41.0,118.43,0,1,0,0,0,1,0,0,0,0,0
257.0,42.96,1,0,0,0,0,1,0,0,0,0,0
615.0,119.02,0,0,1,0,0,1,0,0,0,0,0
40.0,119.0,0,1,0,0,0,0,0,0,0,0,1
696.0,36.0,0,1,0,0,0,0,0,0,0,0,1
478.0,119.0,0,1,0,0,0,0,0,0,0,0,1
26.0,97.12,0,0,1,0,0,0,0,0,0,0,1
23.0,119.0,0,1,0,0,0,0,0,0,1,0,0
8262.0,62.58,0,0,1,0,0,1,0,0,0,0,0
1.0,62.58,0,0,1,0,0,1,0,0,0,0,0
345.0,138.0,0,0,1,0,0,1,0,0,0,0,0
66.0,119.0,0,0,1,0,0,0,0,0,1,0,0
158.0,197.87,0,0,1,0,1,0,0,0,0,0,0
628.0,62.58,0,0,1,1,0,0,0,0,0,0,0
512.0,27.0,0,0,1,0,0,0,0,1,0,0,0
472.0,141.64,1,0,0,0,0,0,0,0,0,0,1
222.0,119.0,0,1,0,0,0,1,0,0,0,0,0
382.0,62.58,0,0,1,1,0,0,0,0,0,0,0
2034.0,62.58,0,0,1,0,0,0,0,0,0,0,1
2032.0,141.64,0,0,1,0,0,0,1,0,0,0,0
920.0,62.58,0,0,1,0,0,0,1,0,0,0,0
41.0,118.76,0,1,0,0,0,1,0,0,0,0,0
388.0,62.58,0,0,1,0,1,0,0,0,0,0,0
435.0,119.0,0,1,0,0,0,0,0,0,0,0,1
582.0,48.6,0,1,0,0,1,0,0,0,0,0,0
183.0,119.0,0,1,0,0,0,0,0,1,0,0,0
152.0,119.3,0,1,0,0,0,0,0,1,0,0,0
1233.0,119.0,0,0,1,0,0,0,1,0,0,0,0
74.0,119.0,0,0,1,0,1,0,0,0,0,0,0
323.0,119.0,0,1,0,0,0,0,0,1,0,0,0
99.0,96.44,1,0,0,0,0,1,0,0,0,0,0
363.0,119.0,0,0,1,1,0,0,0,0,0,0,0
1038.0,142.94,1,0,0,0,0,0,0,0,0,0,1
3.0,199.49,0,1,0,0,0,1,0,0,0,0,0
841.0,62.58,0,0,1,0,0,0,0,1,0,0,0
294.0,146.87,0,0,1,0,0,1,0,0,0,0,0
2184.0,62.58,0,0,1,0,0,0,0,0,1,0,0
1823.0,62.58,0,0,1,0,0,1,0,0,0,0,0
174.0,62.58,0,0,1,0,0,0,0,0,0,0,1
465.0,119.0,0,1,0,0,0,0,0,0,0,0,1
296.0,62.58,0,0,1,0,0,1,0,0,0,0,0
882.0,119.0,0,0,1,0,0,0,0,1,0,0,0
2213.0,185.99,0,0,1,0,1,0,0,0,0,0,0
512.0,62.58,0,0,1,0,0,0,0,0,1,0,0
4573.0,179.7,1,0,0,0,1,0,0,0,0,0,0
4583.0,119.05,0,0,1,0,0,0,1,0,0,0,0
173.0,118.49,0,1,0,0,0,0,0,1,0,0,0
1199.0,72.57,0,0,1,0,0,0,0,1,0,0,0
367.0,150.68,0,0,1,1,0,0,0,0,0,0,0
360.0,62.58,0,0,1,0,0,0,0,0,0,1,0
55.0,142.52,1,0,0,0,0,0,0,0,0,0,1
222.0,62.58,0,0,1,0,0,0,0,0,0,1,0
516.0,164.0,0,0,1,0,0,0,0,0,1,0,0
49.0,119.34,0,1,0,0,0,1,0,0,0,0,0
31.0,119.0,0,1,0,0,0,1,0,0,0,0,0
449.0,215.76,0,1,0,0,1,0,0,0,0,0,0
70.0,141.16,0,0,1,1,0,0,0,0,0,0,0
160.0,62.58,0,0,1,0,0,0,1,0,0,0,0
1.0,62.58,0,1,0,0,0,0,0,1,0,0,0
1102.0,119.0,0,1,0,0,0,1,0,0,0,0,0
121.0,119.0,0,1,0,0,0,0,0,0,0,0,1
719.0,119.0,0,0,1,0,0,0,0,0,0,0,1
2441.0,27.0,0,0,1,0,1,0,0,0,0,0,0
183.0,62.58,0,0,1,0,0,0,0,1,0,0,0
4592.0,62.57,0,0,1,0,0,0,0,1,0,0,0
1342.0,62.58,0,0,1,0,0,0,0,0,0,0,1
1294.0,148.9,1,0,0,0,0,0,0,0,1,0,0
94.0,119.0,0,0,1,0,0,0,0,1,0,0,0
524.0,146.86,1,0,0,0,0,0,0,0,0,0,1
477.0,118.77,0,1,0,0,0,1,0,0,0,0,0
967.0,119.0,1,0,0,0,0,0,0,0,1,0,0
131.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1143.0,62.58,0,0,1,0,0,1,0,0,0,0,0
43.0,62.58,0,0,1,0,0,0,1,0,0,0,0
1972.0,119.0,0,0,1,0,0,0,0,0,0,0,1
375.0,119.0,0,1,0,0,0,1,0,0,0,0,0
264.0,119.0,0,0,1,0,0,0,0,0,0,0,1
161.0,119.0,0,0,1,1,0,0,0,0,0,0,0
1409.0,119.0,0,1,0,0,0,0,0,0,0,0,1
187.0,118.58,0,1,0,0,0,0,0,0,0,0,1
31.0,119.0,0,0,1,0,0,0,0,0,0,0,1
982.0,119.0,0,0,1,0,0,0,0,1,0,0,0
5.0,62.58,0,0,1,0,0,0,1,0,0,0,0
4.0,119.0,0,0,1,0,0,1,0,0,0,0,0
26.0,119.0,0,1,0,0,0,0,0,1,0,0,0
103.0,119.0,0,0,1,1,0,0,0,0,0,0,0
300.0,119.0,0,0,1,0,1,0,0,0,0,0,0
1079.0,144.54,1,0,0,0,0,0,0,0,1,0,0
2626.0,119.0,0,0,1,0,0,0,0,1,0,0,0
132.0,62.58,0,0,1,0,0,0,1,0,0,0,0
1.0,143.46,1,0,0,0,0,0,1,0,0,0,0
890.0,71.89,0,1,0,0,0,1,0,0,0,0,0
6781.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1082.0,141.88,1,0,0,0,0,0,0,0,1,0,0
3823.0,119.0,0,1,0,0,0,0,0,0,0,0,1
552.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1659.0,62.58,0,1,0,1,0,0,0,0,0,0,0
66.0,62.58,0,0,1,0,1,0,0,0,0,0,0
21.0,119.0,0,0,1,0,0,0,0,0,0,0,1
486.0,62.58,0,0,1,0,1,0,0,0,0,0,0
8181.0,93.55,0,1,0,0,0,0,0,1,0,0,0
894.0,119.0,0,0,1,0,1,0,0,0,0,0,0
182.0,119.0,0,0,1,0,0,0,0,1,0,0,0
203.0,141.72,1,0,0,0,0,0,0,0,1,0,0
1149.0,119.43,0,1,0,1,0,0,0,0,0,0,0
157.0,119.1,0,1,0,0,0,1,0,0,0,0,0
648.0,75.2,0,0,1,0,1,0,0,0,0,0,0
387.0,119.0,0,0,1,0,1,0,0,0,0,0,0
113.0,119.0,0,1,0,0,1,0,0,0,0,0,0
0.0,62.57,0,0,1,0,0,0,1,0,0,0,0
1.0,119.07,0,0,1,0,0,0,0,0,1,0,0
15.0,119.38,0,0,1,0,0,0,0,0,1,0,0
1753.0,24.69,0,0,1,0,0,1,0,0,0,0,0
0.0,119.0,0,1,0,0,0,0,1,0,0,0,0
69.0,62.58,0,0,1,0,0,0,0,0,0,0,1
417.0,119.0,0,1,0,0,0,0,0,0,0,0,1
135.0,118.34,0,1,0,0,1,0,0,0,0,0,0
231.0,118.34,0,1,0,0,0,0,0,1,0,0,0
2065.0,62.63,0,0,1,0,0,1,0,0,0,0,0
974.0,251.4,1,0,0,0,0,0,0,0,0,0,1
2327.0,62.58,0,0,1,0,0,1,0,0,0,0,0
57.0,142.86,0,0,1,0,1,0,0,0,0,0,0
0.0,119.0,0,0,1,1,0,0,0,0,0,0,0
503.0,119.0,0,1,0,0,0,0,0,0,1,0,0
83.0,119.0,0,0,1,1,0,0,0,0,0,0,0
1118.0,119.05,1,0,0,0,1,0,0,0,0,0,0
1880.0,147.52,0,0,1,0,1,0,0,0,0,0,0
0.0,119.0,0,0,1,0,0,1,0,0,0,0,0
0.0,119.0,0,0,1,0,0,1,0,0,0,0,0
0.0,62.58,1,0,0,0,1,0,0,0,0,0,0
348.0,119.0,0,1,0,0,0,0,0,0,0,0,1
54.0,62.58,0,0,1,0,0,0,0,1,0,0,0
2559.0,119.0,0,0,1,0,0,0,0,0,1,0,0
74.0,119.02,1,0,0,0,0,1,0,0,0,0,0
1602.0,119.0,0,0,1,0,0,1,0,0,0,0,0
8095.0,62.57,0,0,1,0,0,1,0,0,0,0,0
224.0,62.58,0,0,1,0,0,1,0,0,0,0,0
249.0,118.61,0,1,0,0,1,0,0,0,0,0,0
68.0,119.0,0,0,1,0,0,0,0,1,0,0,0
3015.0,266.03,0,0,1,0,0,0,0,0,0,0,1
199.0,119.0,0,1,0,0,0,0,1,0,0,0,0
787.0,62.33,0,1,0,0,1,0,0,0,0,0,0
932.0,119.14,0,1,0,0,0,0,0,0,1,0,0
286.0,119.0,0,1,0,0,0,0,0,0,0,0,1
161.0,119.0,0,1,0,0,0,1,0,0,0,0,0
315.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1978.0,119.02,1,0,0,0,0,1,0,0,0,0,0
966.0,62.58,0,0,1,0,0,0,0,0,0,0,1
49.0,62.58,0,0,1,0,0,0,0,1,0,0,0
2317.0,119.0,0,1,0,0,1,0,0,0,0,0,0
54.0,62.58,0,0,1,0,0,1,0,0,0,0,0
0.0,118.97,0,1,0,0,0,1,0,0,0,0,0
98.0,119.0,0,0,1,0,0,1,0,0,0,0,0
3098.0,62.58,0,0,1,0,0,1,0,0,0,0,0
293.0,62.58,0,0,1,0,0,0,1,0,0,0,0
767.0,146.4,1,0,0,0,0,0,0,0,1,0,0
92.0,62.56,0,1,0,0,1,0,0,0,0,0,0
9.0,62.58,0,0,1,0,1,0,0,0,0,0,0
37.0,119.0,0,0,1,0,0,1,0,0,0,0,0
2383.0,119.0,0,0,1,0,0,0,0,0,0,0,1
2199.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1599.0,119.0,0,0,1,0,0,1,0,0,0,0,0
54.0,62.58,0,0,1,0,0,0,0,1,0,0,0
651.0,119.0,0,0,1,0,1,0,0,0,0,0,0
1583.0,62.58,0,0,1,0,0,0,0,1,0,0,0
3801.0,238.12,0,1,0,0,0,1,0,0,0,0,0
433.0,62.58,0,0,1,0,0,0,0,0,0,0,1
8.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1723.0,147.22,0,0,1,0,0,1,0,0,0,0,0
1183.0,118.97,0,1,0,0,0,0,0,0,0,0,1
24.0,119.0,0,1,0,0,0,0,0,1,0,0,0
50.0,146.4,0,1,0,0,0,0,0,0,0,0,1
0.0,142.82,1,0,0,0,0,0,1,0,0,0,0
638.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1591.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1451.0,160.0,0,1,0,0,0,0,0,0,0,0,1
139.0,118.97,0,1,0,0,0,0,0,0,1,0,0
1165.0,62.58,0,0,1,0,0,1,0,0,0,0,0
44.0,118.97,0,1,0,0,0,0,0,1,0,0,0
249.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1.0,119.0,0,1,0,0,0,0,0,1,0,0,0
180.0,119.0,0,1,0,0,0,0,0,0,0,0,1
4.0,119.0,0,1,0,0,0,0,0,1,0,0,0
22.0,119.0,0,1,0,0,0,0,0,1,0,0,0
5.0,62.58,0,0,1,0,0,0,0,1,0,0,0
179.0,119.0,0,0,1,0,0,0,0,1,0,0,0
78.0,215.76,0,0,1,0,1,0,0,0,0,0,0
0.0,119.0,0,0,1,0,1,0,0,0,0,0,0
326.0,144.01,1,0,0,0,1,0,0,0,0,0,0
16.0,49.33,0,1,0,0,0,1,0,0,0,0,0
64.0,119.0,0,0,1,0,0,0,1,0,0,0,0
1.0,119.0,0,0,1,0,0,0,0,1,0,0,0
288.0,119.0,0,0,1,0,0,0,0,0,0,0,1
601.0,119.0,0,0,1,0,0,0,0,1,0,0,0
680.0,142.82,1,0,0,0,0,0,0,0,0,0,1
233.0,119.0,0,1,0,0,0,0,0,0,1,0,0
5.0,141.64,1,0,0,0,0,0,0,1,0,0,0
897.0,119.02,0,0,1,0,1,0,0,0,0,0,0
726.0,62.58,0,0,1,0,0,1,0,0,0,0,0
112.0,119.0,0,0,1,0,1,0,0,0,0,0,0
73.0,119.0,0,0,1,0,0,0,0,0,0,0,1
10111.0,118.99,0,1,0,0,0,0,1,0,0,0,0
68.0,119.0,0,1,0,0,0,1,0,0,0,0,0
321.0,149.05,1,0,0,0,0,0,0,0,0,0,1
1711.0,118.78,0,1,0,0,0,0,0,1,0,0,0
679.0,62.58,0,0,1,1,0,0,0,0,0,0,0
0.0,118.8,0,1,0,0,0,1,0,0,0,0,0
845.0,119.0,0,1,0,0,0,0,1,0,0,0,0
27.0,147.11,0,0,1,0,0,0,1,0,0,0,0
169.0,218.01,0,1,0,0,1,0,0,0,0,0,0
0.0,119.0,0,1,0,1,0,0,0,0,0,0,0
215.0,119.0,0,1,0,0,0,0,0,1,0,0,0
371.0,62.58,0,0,1,0,1,0,0,0,0,0,0
235.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1851.0,62.51,0,0,1,0,0,0,1,0,0,0,0
7.0,119.0,0,1,0,0,0,0,0,0,0,0,1
0.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1186.0,119.34,0,1,0,0,1,0,0,0,0,0,0
105.0,142.8,0,0,1,0,0,0,0,0,0,0,1
2354.0,119.0,0,0,1,0,1,0,0,0,0,0,0
130.0,119.0,0,1,0,0,0,0,0,1,0,0,0
3471.0,119.44,1,0,0,0,0,0,0,0,1,0,0
1.0,119.0,0,0,1,0,1,0,0,0,0,0,0
313.0,119.0,0,0,1,0,0,0,1,0,0,0,0
0.0,215.73,0,0,1,0,1,0,0,0,0,0,0
99.0,119.0,0,0,1,0,0,0,0,0,1,0,0
63.0,119.0,0,1,0,0,0,1,0,0,0,0,0
0.0,62.58,0,0,1,1,0,0,0,0,0,0,0
0.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1173.0,62.53,0,0,1,0,0,0,0,1,0,0,0
227.0,118.56,1,0,0,0,1,0,0,0,0,0,0
541.0,62.58,0,0,1,0,1,0,0,0,0,0,0
500.0,62.58,0,0,1,0,1,0,0,0,0,0,0
0.0,119.0,0,1,0,0,0,0,1,0,0,0,0
280.0,62.58,0,0,1,0,0,0,0,0,0,0,1
141.0,119.0,0,0,1,1,0,0,0,0,0,0,0
1161.0,62.58,0,0,1,0,0,0,0,0,0,0,1
138.0,62.58,0,0,1,0,1,0,0,0,0,0,0
538.0,62.58,0,0,1,0,1,0,0,0,0,0,0
36.0,119.0,0,0,1,1,0,0,0,0,0,0,0
0.0,62.58,0,0,1,1,0,0,0,0,0,0,0
5053.0,118.46,0,1,0,0,0,0,0,0,0,0,1
56.0,119.44,0,0,1,0,0,0,0,0,0,0,1
296.0,62.58,0,0,1,0,0,0,0,0,0,0,1
633.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1123.0,118.46,1,0,0,0,0,1,0,0,0,0,0
1.0,145.66,0,0,1,0,0,0,1,0,0,0,0
207.0,62.59,0,0,1,1,0,0,0,0,0,0,0
2927.0,62.58,0,0,1,0,1,0,0,0,0,0,0
50.0,119.0,1,0,0,0,1,0,0,0,0,0,0
215.0,143.53,1,0,0,0,0,0,0,1,0,0,0
1228.0,143.28,0,0,1,0,0,0,1,0,0,0,0
0.0,62.58,0,0,1,0,0,1,0,0,0,0,0
1547.0,118.53,0,1,0,0,0,1,0,0,0,0,0
1.0,146.86,1,0,0,0,1,0,0,0,0,0,0
43.0,118.86,0,1,0,0,1,0,0,0,0,0,0
0.0,119.0,0,1,0,0,0,0,0,0,0,0,1
0.0,143.53,1,0,0,0,0,1,0,0,0,0,0
129.0,62.58,0,0,1,0,0,1,0,0,0,0,0
286.0,62.58,0,0,1,0,0,0,1,0,0,0,0
1884.0,146.08,1,0,0,0,0,1,0,0,0,0,0
451.0,62.58,0,0,1,1,0,0,0,0,0,0,0
0.0,148.47,1,0,0,0,1,0,0,0,0,0,0
197.0,62.58,0,0,1,0,1,0,0,0,0,0,0
242.0,62.58,0,0,1,0,0,1,0,0,0,0,0
873.0,62.57,0,0,1,0,0,1,0,0,0,0,0
49.0,119.0,0,1,0,0,0,1,0,0,0,0,0
207.0,62.58,0,0,1,0,0,0,0,0,0,0,1
3112.0,119.0,0,0,1,0,0,0,0,1,0,0,0
16.0,62.58,0,0,1,0,0,0,0,1,0,0,0
2541.0,75.2,0,0,1,0,1,0,0,0,0,0,0
55.0,119.0,0,0,1,0,0,1,0,0,0,0,0
1673.0,119.0,0,1,0,0,0,1,0,0,0,0,0
36.0,119.0,0,1,0,0,0,1,0,0,0,0,0
0.0,181.58,0,1,0,0,0,0,0,0,1,0,0
793.0,119.0,0,1,0,0,0,1,0,0,0,0,0
225.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1569.0,119.0,0,0,1,0,0,1,0,0,0,0,0
187.0,119.0,0,1,0,0,0,1,0,0,0,0,0
107.0,119.0,0,0,1,0,0,0,0,0,0,0,1
200.0,119.0,0,1,0,0,0,0,0,1,0,0,0
899.0,62.58,1,0,0,0,0,0,0,1,0,0,0
1697.0,119.0,0,1,0,0,0,0,0,0,0,0,1
884.0,145.07,1,0,0,0,1,0,0,0,0,0,0
152.0,145.74,1,0,0,0,0,0,0,1,0,0,0
64.0,119.0,0,1,0,0,0,0,0,0,0,0,1
285.0,49.63,0,1,0,0,0,1,0,0,0,0,0
439.0,119.0,0,1,0,0,1,0,0,0,0,0,0
1503.0,62.55,0,0,1,0,1,0,0,0,0,0,0
21.0,119.0,0,1,0,0,0,0,1,0,0,0,0
732.0,141.23,1,0,0,0,0,1,0,0,0,0,0
3124.0,25.65,0,0,1,0,1,0,0,0,0,0,0
5906.0,119.0,0,0,1,0,1,0,0,0,0,0,0
4.0,119.0,0,1,0,0,0,0,0,1,0,0,0
0.0,142.58,1,0,0,0,0,0,1,0,0,0,0
866.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1258.0,118.58,0,1,0,0,0,0,0,1,0,0,0
153.0,119.0,0,1,0,0,0,0,0,0,1,0,0
1566.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1384.0,56.97,0,0,1,0,1,0,0,0,0,0,0
367.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1054.0,119.0,0,1,0,0,0,0,0,0,0,0,1
2431.0,141.64,0,1,0,0,0,0,0,0,1,0,0
535.0,62.58,0,0,1,0,0,0,0,1,0,0,0
565.0,118.75,0,1,0,0,1,0,0,0,0,0,0
2.0,62.58,0,0,1,0,0,1,0,0,0,0,0
80.0,144.43,1,0,0,0,0,0,0,1,0,0,0
41.0,62.58,0,0,1,0,0,0,1,0,0,0,0
32.0,62.58,0,0,1,0,1,0,0,0,0,0,0
309.0,62.58,0,0,1,0,0,1,0,0,0,0,0
493.0,119.0,0,0,1,0,0,0,0,0,0,0,1
13.0,119.0,0,1,0,0,0,1,0,0,0,0,0
3787.0,62.58,0,0,1,0,0,0,0,0,1,0,0
1284.0,119.0,0,1,0,0,0,1,0,0,0,0,0
50.0,119.0,0,1,0,0,0,1,0,0,0,0,0
18.0,119.0,0,1,0,0,1,0,0,0,0,0,0
151.0,62.58,0,0,1,0,0,0,0,1,0,0,0
0.0,62.43,0,0,1,0,0,0,0,0,1,0,0
75.0,348.0,0,1,0,0,0,1,0,0,0,0,0
10506.0,119.0,0,1,0,0,0,0,0,0,0,0,1
3522.0,222.0,0,1,0,0,0,0,0,0,1,0,0
0.0,118.53,0,1,0,0,1,0,0,0,0,0,0
0.0,214.92,0,1,0,0,1,0,0,0,0,0,0
28.0,118.96,0,1,0,0,0,1,0,0,0,0,0
14.0,128.46,0,0,1,0,0,1,0,0,0,0,0
259.0,62.58,0,1,0,0,0,0,0,1,0,0,0
13.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1428.0,118.88,0,1,0,1,0,0,0,0,0,0,0
867.0,62.58,0,0,1,0,0,1,0,0,0,0,0
7.0,62.58,0,0,1,0,1,0,0,0,0,0,0
3051.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1014.0,62.58,0,0,1,0,0,1,0,0,0,0,0
49.0,62.58,0,0,1,1,0,0,0,0,0,0,0
32.0,62.58,0,0,1,0,0,0,0,1,0,0,0
19.0,62.58,0,0,1,0,0,0,0,0,0,0,1
3.0,62.58,0,0,1,0,0,0,1,0,0,0,0
2457.0,62.58,0,0,1,0,0,0,0,0,0,0,1
3821.0,119.0,0,1,0,0,0,0,0,0,0,0,1
879.0,62.74,0,0,1,0,0,1,0,0,0,0,0
5.0,119.22,0,0,1,0,1,0,0,0,0,0,0
638.0,119.0,0,0,1,0,0,0,0,1,0,0,0
135.0,218.24,0,1,0,0,0,1,0,0,0,0,0
83.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1254.0,62.58,0,0,1,0,1,0,0,0,0,0,0
83.0,119.0,0,1,0,1,0,0,0,0,0,0,0
1469.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1867.0,62.58,0,0,1,0,0,1,0,0,0,0,0
499.0,138.0,0,1,0,0,0,0,0,1,0,0,0
0.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1067.0,119.0,0,1,0,0,0,0,0,0,0,0,1
26.0,119.0,0,1,0,0,0,0,0,0,0,0,1
982.0,218.36,0,1,0,0,0,0,0,0,0,0,1
252.0,119.0,0,0,1,0,0,0,0,1,0,0,0
604.0,62.58,0,1,0,0,0,1,0,0,0,0,0
88.0,145.14,1,0,0,0,0,0,0,0,1,0,0
267.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1367.0,62.58,0,0,1,1,0,0,0,0,0,0,0
1088.0,119.0,0,0,1,0,0,1,0,0,0,0,0
313.0,141.57,1,0,0,0,0,1,0,0,0,0,0
393.0,119.0,0,0,1,0,1,0,0,0,0,0,0
7.0,29.9,0,0,1,0,0,0,0,1,0,0,0
78.0,72.57,0,0,1,0,0,1,0,0,0,0,0
159.0,173.88,0,0,1,0,0,0,0,0,0,0,1
5851.0,34.2,0,0,1,0,0,0,0,1,0,0,0
317.0,58.83,1,0,0,0,0,0,0,0,0,0,1
21.0,29.9,0,0,1,0,0,0,0,0,0,1,0
1436.0,36.0,0,1,0,0,1,0,0,0,0,0,0
247.0,174.0,0,1,0,0,1,0,0,0,0,0,0
19.0,174.0,0,1,0,0,0,0,0,0,0,0,1
0.0,175.77,1,0,0,0,0,0,0,0,0,0,1
184.0,96.99,0,1,0,0,0,0,0,0,0,0,1
